timestamp,symbol,open,high,low,close,volume
1762490400,ETHUSDT,3331.04,3331.04,3331.04,3331.04,0.0
1762490400,LINKUSDT,14.88,14.88,14.88,14.88,0.0
1762490400,LTCUSDT,89.33,89.33,89.33,89.33,0.0
1762490400,SOLUSDT,155.63,155.63,155.63,155.63,0.335
1762490400,XRPUSDT,2.2144,2.2144,2.2144,2.2144,4740.8
1762490700,ADAUSDT,0.5379,0.5379,0.5379,0.5379,0.0
1762490700,AVAXUSDT,16.43,16.43,16.43,16.43,0.0
1762490700,BNBUSDT,962.51,962.51,961.45,961.45,0.031
1762490700,BTCUSDT,101951.58,101951.58,101632.03,101633.66,0.00132
1762490700,DOGEUSDT,0.1641,0.1641,0.1641,0.1641,0.0
1762490700,ETHUSDT,3331.04,3331.04,3331.04,3331.04,0.0
1762490700,LINKUSDT,14.88,14.88,14.88,14.88,0.0
1762490700,LTCUSDT,89.33,89.33,89.33,89.33,0.0
1762490700,SOLUSDT,155.63,155.63,155.63,155.63,0.0
1762490700,XRPUSDT,2.2144,2.2144,2.2144,2.2144,0.0
1762491000,ADAUSDT,0.5375,0.5378,0.5375,0.5378,1855.3
1762491000,AVAXUSDT,16.43,16.43,16.43,16.43,0.0
1762491000,BNBUSDT,962.16,962.16,962.16,962.16,0.01
1762491000,BTCUSDT,101946.33,101946.33,101640.22,101944.67,0.00136
1762491000,DOGEUSDT,0.16392,0.16392,0.16392,0.16392,36.0
1762491000,ETHUSDT,3331.04,3331.04,3331.04,3331.04,0.0
1762491000,LINKUSDT,14.86,14.86,14.86,14.86,140.14
1762491000,LTCUSDT,89.04,89.04,89.04,89.04,1.12
1762491000,SOLUSDT,155.97,155.97,155.97,155.97,0.352
1762491000,XRPUSDT,2.2149,2.2154,2.2149,2.2153,105.7
1762491300,ADAUSDT,0.5392,0.5392,0.5392,0.5392,184.9
1762491300,AVAXUSDT,16.43,16.43,16.43,16.43,0.0
1762491300,BNBUSDT,959.48,959.48,959.48,959.48,3.248
1762491300,BTCUSDT,101640.75,102147.9,101640.75,102146.86,0.20735
1762491300,DOGEUSDT,0.16392,0.16392,0.16392,0.16392,0.0
1762491300,ETHUSDT,3337.5,3338.62,3337.5,3338.62,0.026
1762491300,LINKUSDT,14.9,14.9,14.9,14.9,2.27
1762491300,LTCUSDT,86.33,88.18,86.33,88.18,0.374
1762491300,SOLUSDT,155.99,156.24,155.99,156.24,0.669
1762491300,XRPUSDT,2.2153,2.2153,2.2153,2.2153,0.0
1762491600,ADAUSDT,0.5399,0.5415,0.5399,0.5415,462.0
1762491600,AVAXUSDT,16.45,16.48,16.45,16.48,17.0
1762491600,BNBUSDT,959.48,959.48,959.48,959.48,0.0
1762491600,BTCUSDT,101767.46,102146.82,101767.46,101815.39,0.00216
1762491600,DOGEUSDT,0.16492,0.16506,0.16492,0.16506,372.0
1762491600,ETHUSDT,3341.4,3345.13,3341.4,3345.13,0.0738
1762491600,LINKUSDT,14.9,14.9,14.9,14.9,0.0
1762491600,LTCUSDT,89.07,89.07,89.07,89.07,0.06
1762491600,SOLUSDT,156.24,156.36,156.24,156.36,0.2
1762491600,XRPUSDT,2.22,2.2246,2.22,2.2246,6607.5
1762491900,ADAUSDT,0.5415,0.5432,0.5414,0.5431,5621.0
1762491900,AVAXUSDT,16.49,16.57,16.49,16.57,32.42
1762491900,BNBUSDT,959.48,959.48,959.48,959.48,0.0
1762491900,BTCUSDT,102237.68,102379.96,102237.68,102379.96,0.00315
1762491900,DOGEUSDT,0.16506,0.16567,0.16506,0.16567,471.0
1762491900,ETHUSDT,3350.8,3352.31,3350.8,3352.31,0.0304
1762491900,LINKUSDT,14.9,14.9,14.9,14.9,0.0
1762491900,LTCUSDT,89.38,89.38,89.38,89.38,2.509
1762491900,SOLUSDT,156.86,157.75,156.86,157.75,20.61
1762491900,XRPUSDT,2.2282,2.2326,2.2282,2.2326,593.8
1762492200,ADAUSDT,0.5438,0.5438,0.5438,0.5438,24.8
1762492200,AVAXUSDT,16.58,16.58,16.58,16.58,7.6
1762492200,BNBUSDT,965.24,965.24,965.22,965.24,2.073
1762492200,BTCUSDT,102464.22,102464.22,102464.22,102464.22,0.0002
1762492200,DOGEUSDT,0.16572,0.16586,0.16521,0.16559,487.0
1762492200,ETHUSDT,3356.83,3363.97,3356.83,3363.97,0.0622
1762492200,LINKUSDT,15.04,15.05,15.04,15.05,19.05
1762492200,LTCUSDT,89.38,89.38,89.38,89.38,0.0
1762492200,SOLUSDT,157.85,157.85,157.56,157.56,14.233
1762492200,XRPUSDT,2.2333,2.2334,2.2329,2.2329,370.6
1762492500,ADAUSDT,0.5431,0.5431,0.5431,0.5431,37.3
1762492500,AVAXUSDT,16.55,16.56,16.55,16.56,5.0
1762492500,BNBUSDT,966.79,966.79,966.79,966.79,0.002
1762492500,BTCUSDT,102237.74,102461.76,102237.74,102461.76,0.00019
1762492500,DOGEUSDT,0.16598,0.16598,0.16598,0.16598,162.0
1762492500,ETHUSDT,3342.95,3342.95,3342.95,3342.95,0.1
1762492500,LINKUSDT,15.06,15.06,15.06,15.06,167.69
1762492500,LTCUSDT,89.48,89.83,89.48,89.83,0.287
1762492500,SOLUSDT,157.57,157.65,157.57,157.65,6.517
1762492500,XRPUSDT,2.2329,2.2329,2.2329,2.2329,0.0
1762492800,ADAUSDT,0.543,0.543,0.543,0.543,411.3
1762492800,AVAXUSDT,16.56,16.56,16.56,16.56,21.31
1762492800,BNBUSDT,965.99,965.99,963.78,963.78,0.021
1762492800,BTCUSDT,102459.72,102459.72,102456.57,102456.57,0.00059
1762492800,DOGEUSDT,0.16598,0.16598,0.16598,0.16598,0.0
1762492800,ETHUSDT,3362.86,3362.86,3362.86,3362.86,0.0297
1762492800,LINKUSDT,15.06,15.06,15.06,15.06,0.0
1762492800,LTCUSDT,89.83,89.83,89.83,89.83,0.0
1762492800,SOLUSDT,157.04,157.23,157.04,157.23,8.72
1762492800,XRPUSDT,2.2306,2.2306,2.2291,2.2291,33.2
1762493100,ADAUSDT,0.5437,0.544,0.5437,0.544,1861.8
1762493100,AVAXUSDT,16.56,16.56,16.55,16.55,18.98
1762493100,BNBUSDT,965.29,967.38,965.29,967.38,0.061
1762493100,BTCUSDT,102456.57,102456.57,102237.2,102454.48,0.00348
1762493100,DOGEUSDT,0.16598,0.16598,0.16598,0.16598,0.0
1762493100,ETHUSDT,3353.34,3353.34,3353.34,3353.34,0.0752
1762493100,LINKUSDT,15.06,15.06,15.06,15.06,0.0
1762493100,LTCUSDT,89.83,89.83,89.83,89.83,3.133
1762493100,SOLUSDT,157.18,157.24,157.17,157.24,6.38
1762493100,XRPUSDT,2.229,2.229,2.229,2.229,20.1
1762493400,ADAUSDT,0.544,0.544,0.544,0.544,0.0
1762493400,AVAXUSDT,16.58,16.59,16.58,16.59,17.92
1762493400,BNBUSDT,967.38,967.38,967.38,967.38,0.0
1762493400,BTCUSDT,102454.5,102454.5,102454.5,102454.5,0.00019
1762493400,DOGEUSDT,0.16598,0.16636,0.16598,0.16636,4353.0
1762493400,ETHUSDT,3353.34,3353.34,3353.34,3353.34,0.0
1762493400,LINKUSDT,15.06,15.06,15.06,15.06,0.0
1762493400,LTCUSDT,90.0,90.0,87.26,87.28,7.512
1762493400,SOLUSDT,157.24,157.24,157.24,157.24,0.0
1762493400,XRPUSDT,2.229,2.229,2.229,2.229,0.0
1762493700,ADAUSDT,0.544,0.544,0.544,0.544,0.0
1762493700,AVAXUSDT,16.59,16.6,16.58,16.58,18.65
1762493700,BNBUSDT,966.06,966.33,966.06,966.33,0.01
1762493700,BTCUSDT,102452.39,102452.39,102452.39,102452.39,7e-05
1762493700,DOGEUSDT,0.16636,0.16636,0.16636,0.16636,0.0
1762493700,ETHUSDT,3358.27,3358.27,3358.11,3358.11,1.7159
1762493700,LINKUSDT,15.06,15.06,15.06,15.06,0.0
1762493700,LTCUSDT,87.28,87.28,87.28,87.28,0.0
1762493700,SOLUSDT,157.33,157.33,157.33,157.33,0.19
1762493700,XRPUSDT,2.23,2.23,2.23,2.23,3145.2
1762494000,ADAUSDT,0.5447,0.5455,0.5445,0.5447,1709.4
1762494000,AVAXUSDT,16.6,16.6,16.6,16.6,8.98
1762494000,BNBUSDT,967.53,967.53,965.51,965.64,0.15
1762494000,BTCUSDT,102239.82,102449.84,102239.82,102449.68,0.00115
1762494000,DOGEUSDT,0.16636,0.16636,0.16636,0.16636,0.0
1762494000,ETHUSDT,3364.22,3364.22,3354.32,3354.32,0.0347
1762494000,LINKUSDT,15.06,15.06,15.06,15.06,0.0
1762494000,LTCUSDT,87.28,87.28,87.28,87.28,0.0
1762494000,SOLUSDT,157.62,157.62,157.62,157.62,1.0
1762494000,XRPUSDT,2.2317,2.2341,2.2261,2.2291,295.5
1762494300,ADAUSDT,0.5444,0.5444,0.5444,0.5444,18.3
1762494300,AVAXUSDT,16.6,16.6,16.6,16.6,0.0
1762494300,BNBUSDT,967.1,967.84,964.64,965.15,0.935
1762494300,BTCUSDT,102446.16,102446.16,102446.16,102446.16,2e-05
1762494300,DOGEUSDT,0.16568,0.16568,0.16568,0.16568,10.0
1762494300,ETHUSDT,3354.32,3354.32,3354.32,3354.32,0.0
1762494300,LINKUSDT,15.05,15.05,15.05,15.05,6.63
1762494300,LTCUSDT,89.8,89.8,89.79,89.79,10.0
1762494300,SOLUSDT,157.61,157.61,157.61,157.61,0.063
1762494300,XRPUSDT,2.227,2.227,2.2266,2.2266,296.8
1762494600,ADAUSDT,0.5456,0.5457,0.5455,0.5456,1697.7
1762494600,AVAXUSDT,16.58,16.61,16.58,16.61,9.25
1762494600,BNBUSDT,967.66,968.51,965.33,965.66,0.805
1762494600,BTCUSDT,102446.16,102446.16,102446.16,102446.16,0.0
1762494600,DOGEUSDT,0.16568,0.16568,0.16568,0.16568,0.0
1762494600,ETHUSDT,3364.68,3365.55,3364.68,3365.5,0.3982
1762494600,LINKUSDT,15.05,15.05,15.05,15.05,0.0
1762494600,LTCUSDT,89.87,90.57,89.87,90.57,3.277
1762494600,SOLUSDT,157.85,158.04,157.66,157.84,2.095
1762494600,XRPUSDT,2.2266,2.2266,2.2266,2.2266,0.0
1762494900,ADAUSDT,0.5455,0.5455,0.5455,0.5455,270.9
1762494900,AVAXUSDT,16.67,16.68,16.67,16.68,25.76
1762494900,BNBUSDT,968.03,968.49,968.03,968.49,0.028
1762494900,BTCUSDT,102463.04,102463.04,102463.04,102463.04,0.00097
1762494900,DOGEUSDT,0.16568,0.16568,0.16568,0.16568,0.0
1762494900,ETHUSDT,3360.59,3365.7,3360.59,3365.7,0.0283
1762494900,LINKUSDT,15.11,15.11,15.11,15.11,0.92
1762494900,LTCUSDT,90.53,90.53,90.53,90.53,0.11
1762494900,SOLUSDT,157.67,158.2,157.67,158.19,5.041
1762494900,XRPUSDT,2.2367,2.2377,2.2367,2.2377,310.5
1762495200,ADAUSDT,0.5455,0.5455,0.5455,0.5455,0.0
1762495200,AVAXUSDT,16.68,16.68,16.68,16.68,4.84
1762495200,BNBUSDT,968.49,968.49,968.49,968.49,0.0
1762495200,BTCUSDT,102463.22,102463.22,102246.97,102246.97,0.00034
1762495200,DOGEUSDT,0.16617,0.16617,0.16588,0.16592,1982.0
1762495200,ETHUSDT,3366.81,3367.24,3366.46,3366.65,0.0708
1762495200,LINKUSDT,15.1,15.1,15.1,15.1,0.46
1762495200,LTCUSDT,90.53,90.53,90.53,90.53,0.0
1762495200,SOLUSDT,158.05,158.18,157.73,157.88,4.265
1762495200,XRPUSDT,2.2373,2.238,2.2312,2.2337,1156.2
1762495500,ADAUSDT,0.5452,0.5452,0.5452,0.5452,45.7
1762495500,AVAXUSDT,16.68,16.73,16.68,16.73,29.77
1762495500,BNBUSDT,968.53,968.53,968.53,968.53,0.036
1762495500,BTCUSDT,102461.79,102461.79,102247.39,102247.39,0.00016
1762495500,DOGEUSDT,0.16603,0.16638,0.16565,0.16588,4509.0
1762495500,ETHUSDT,3364.8,3364.8,3364.8,3364.8,0.0009
1762495500,LINKUSDT,15.1,15.1,15.1,15.1,0.0
1762495500,LTCUSDT,87.8,87.8,87.8,87.8,0.523
1762495500,SOLUSDT,157.97,158.04,157.97,158.04,12.716
1762495500,XRPUSDT,2.2312,2.2363,2.2307,2.2311,275.4
1762495800,ADAUSDT,0.5452,0.5452,0.5452,0.5452,14.6
1762495800,AVAXUSDT,16.7,16.7,16.68,16.68,79.14
1762495800,BNBUSDT,968.55,970.36,968.55,970.36,1.876
1762495800,BTCUSDT,102458.65,102458.65,102455.79,102455.79,0.02032
1762495800,DOGEUSDT,0.16601,0.16601,0.16601,0.16601,12.0
1762495800,ETHUSDT,3365.1,3365.1,3365.1,3365.1,0.2971
1762495800,LINKUSDT,15.1,15.1,15.1,15.1,0.0
1762495800,LTCUSDT,90.1,90.1,88.16,88.16,0.198
1762495800,SOLUSDT,158.04,158.04,158.04,158.04,0.0
1762495800,XRPUSDT,2.2311,2.2311,2.2311,2.2311,0.0
1762496100,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762496100,AVAXUSDT,16.7,16.71,16.7,16.71,7.87
1762496100,BNBUSDT,970.36,970.36,970.36,970.36,0.0
1762496100,BTCUSDT,102240.88,102240.94,102240.88,102240.92,0.00202
1762496100,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,555.0
1762496100,ETHUSDT,3365.1,3365.1,3365.1,3365.1,0.0
1762496100,LINKUSDT,15.11,15.11,15.11,15.11,6.61
1762496100,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762496100,SOLUSDT,157.89,157.89,157.67,157.67,2.205
1762496100,XRPUSDT,2.2346,2.2346,2.2346,2.2346,89.4
1762496400,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762496400,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762496400,BNBUSDT,970.36,970.36,970.36,970.36,0.0
1762496400,BTCUSDT,102240.92,102240.92,102240.92,102240.92,0.0
1762496400,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,0.0
1762496400,ETHUSDT,3365.1,3369.38,3365.1,3369.38,1.6927
1762496400,LINKUSDT,15.11,15.11,15.11,15.11,0.0
1762496400,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762496400,SOLUSDT,157.67,157.67,157.67,157.67,0.0
1762496400,XRPUSDT,2.2374,2.2386,2.2374,2.2386,1178.4
1762496700,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762496700,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762496700,BNBUSDT,970.36,970.36,970.36,970.36,0.0
1762496700,BTCUSDT,102244.38,102244.38,102244.38,102244.38,0.00029
1762496700,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,0.0
1762496700,ETHUSDT,3369.37,3369.37,3369.37,3369.37,0.0003
1762496700,LINKUSDT,15.11,15.11,15.11,15.11,0.0
1762496700,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762496700,SOLUSDT,157.89,157.92,157.87,157.87,11.183
1762496700,XRPUSDT,2.2342,2.2388,2.2332,2.2356,112.7
1762497000,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762497000,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762497000,BNBUSDT,970.36,970.36,970.36,970.36,0.0
1762497000,BTCUSDT,102239.07,102239.07,102097.33,102097.33,0.03191
1762497000,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,0.0
1762497000,ETHUSDT,3360.06,3360.06,3360.06,3360.06,0.0022
1762497000,LINKUSDT,15.08,15.08,15.04,15.04,146.4
1762497000,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762497000,SOLUSDT,157.7,157.7,157.3,157.35,3.808
1762497000,XRPUSDT,2.2338,2.2338,2.2272,2.2303,1832.8
1762497300,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762497300,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762497300,BNBUSDT,966.36,966.36,966.36,966.36,0.051
1762497300,BTCUSDT,102071.45,102372.91,102071.45,102372.91,0.00012
1762497300,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,0.0
1762497300,ETHUSDT,3354.32,3354.32,3354.32,3354.32,0.7872
1762497300,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762497300,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762497300,SOLUSDT,157.39,157.39,157.39,157.39,0.953
1762497300,XRPUSDT,2.2303,2.2303,2.2303,2.2303,0.0
1762497600,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762497600,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762497600,BNBUSDT,966.36,966.36,966.36,966.36,0.0
1762497600,BTCUSDT,102071.68,102071.68,102071.68,102071.68,6e-05
1762497600,DOGEUSDT,0.16609,0.16609,0.16609,0.16609,0.0
1762497600,ETHUSDT,3354.32,3354.32,3354.32,3354.32,0.0
1762497600,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762497600,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762497600,SOLUSDT,157.36,157.36,157.36,157.36,0.273
1762497600,XRPUSDT,2.2282,2.2282,2.2282,2.2282,5.9
1762497900,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762497900,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762497900,BNBUSDT,965.81,965.81,965.81,965.81,0.013
1762497900,BTCUSDT,102071.68,102071.68,102071.68,102071.68,0.0
1762497900,DOGEUSDT,0.166,0.166,0.16563,0.16563,132.0
1762497900,ETHUSDT,3357.42,3357.42,3344.01,3344.01,3.9786
1762497900,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762497900,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762497900,SOLUSDT,157.36,157.36,157.36,157.36,0.0
1762497900,XRPUSDT,2.2265,2.2265,2.2242,2.2242,140.5
1762498200,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762498200,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762498200,BNBUSDT,964.91,964.91,964.91,964.91,0.007
1762498200,BTCUSDT,101966.01,101966.01,101966.01,101966.01,0.01465
1762498200,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762498200,ETHUSDT,3348.31,3348.31,3348.31,3348.31,0.0849
1762498200,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762498200,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762498200,SOLUSDT,157.33,157.33,157.08,157.08,0.996
1762498200,XRPUSDT,2.226,2.226,2.2241,2.2241,26.8
1762498500,ADAUSDT,0.5452,0.5452,0.5452,0.5452,0.0
1762498500,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762498500,BNBUSDT,964.91,964.91,964.91,964.91,0.0
1762498500,BTCUSDT,101865.47,101865.47,101865.47,101865.47,0.00085
1762498500,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762498500,ETHUSDT,3348.31,3348.31,3348.31,3348.31,0.0
1762498500,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762498500,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762498500,SOLUSDT,157.04,157.08,156.86,156.86,1.65
1762498500,XRPUSDT,2.2226,2.2226,2.2226,2.2226,45.0
1762498800,ADAUSDT,0.5426,0.5426,0.5426,0.5426,44.5
1762498800,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762498800,BNBUSDT,964.17,965.76,964.17,965.76,0.035
1762498800,BTCUSDT,102139.09,102139.09,101865.03,102138.38,0.00486
1762498800,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762498800,ETHUSDT,3353.85,3358.8,3353.85,3358.8,0.0104
1762498800,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762498800,LTCUSDT,88.16,88.16,88.16,88.16,0.0
1762498800,SOLUSDT,157.15,157.25,157.15,157.25,1.844
1762498800,XRPUSDT,2.2226,2.2226,2.2226,2.2226,0.0
1762499100,ADAUSDT,0.5426,0.5426,0.5426,0.5426,0.0
1762499100,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762499100,BNBUSDT,965.76,965.76,965.76,965.76,0.0
1762499100,BTCUSDT,101865.02,102127.02,101760.44,102127.02,0.00498
1762499100,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762499100,ETHUSDT,3360.94,3360.94,3360.77,3360.77,0.0147
1762499100,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762499100,LTCUSDT,90.08,90.08,89.6,89.6,0.453
1762499100,SOLUSDT,157.25,157.25,157.25,157.25,0.0
1762499100,XRPUSDT,2.2226,2.2226,2.2226,2.2226,0.0
1762499400,ADAUSDT,0.5426,0.5426,0.5426,0.5426,0.0
1762499400,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762499400,BNBUSDT,968.44,968.44,968.44,968.44,0.042
1762499400,BTCUSDT,102127.02,102127.02,102127.02,102127.02,0.0
1762499400,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762499400,ETHUSDT,3354.66,3359.33,3354.66,3359.33,0.0345
1762499400,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762499400,LTCUSDT,89.6,89.6,89.6,89.6,0.0
1762499400,SOLUSDT,157.25,157.25,157.25,157.25,0.0
1762499400,XRPUSDT,2.2278,2.2287,2.2278,2.2287,23.6
1762499700,ADAUSDT,0.5441,0.5441,0.5441,0.5441,41.4
1762499700,AVAXUSDT,16.76,16.76,16.76,16.76,3.46
1762499700,BNBUSDT,968.03,969.73,966.38,968.82,0.325
1762499700,BTCUSDT,102120.15,102120.15,102001.0,102001.0,0.00244
1762499700,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762499700,ETHUSDT,3361.08,3363.48,3361.08,3363.48,0.0106
1762499700,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762499700,LTCUSDT,90.1,90.1,90.1,90.1,9.975
1762499700,SOLUSDT,157.25,157.25,157.25,157.25,0.0
1762499700,XRPUSDT,2.2335,2.2335,2.2311,2.2311,32.2
1762500000,ADAUSDT,0.5441,0.5441,0.5441,0.5441,0.0
1762500000,AVAXUSDT,16.81,16.81,16.8,16.8,21.86
1762500000,BNBUSDT,968.82,968.82,968.82,968.82,0.0
1762500000,BTCUSDT,101796.14,101796.14,101796.14,101796.14,7e-05
1762500000,DOGEUSDT,0.16563,0.16563,0.16563,0.16563,0.0
1762500000,ETHUSDT,3356.47,3356.47,3356.47,3356.47,0.0392
1762500000,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762500000,LTCUSDT,90.1,90.1,90.1,90.1,0.0
1762500000,SOLUSDT,156.99,156.99,156.99,156.99,0.955
1762500000,XRPUSDT,2.2311,2.2311,2.2311,2.2311,0.0
1762500300,ADAUSDT,0.5418,0.5418,0.5418,0.5418,22.4
1762500300,AVAXUSDT,16.8,16.8,16.8,16.8,0.0
1762500300,BNBUSDT,966.33,966.33,966.0,966.0,7.0
1762500300,BTCUSDT,102085.62,102085.62,101626.6,101628.05,0.02914
1762500300,DOGEUSDT,0.1656,0.1656,0.1656,0.1656,29.0
1762500300,ETHUSDT,3344.81,3344.81,3341.54,3341.54,0.0111
1762500300,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762500300,LTCUSDT,89.99,89.99,89.27,89.27,0.391
1762500300,SOLUSDT,156.82,156.99,156.82,156.99,682.125
1762500300,XRPUSDT,2.2218,2.2218,2.2214,2.2218,119.2
1762500600,ADAUSDT,0.5418,0.5418,0.5418,0.5418,0.0
1762500600,AVAXUSDT,16.8,16.8,16.8,16.8,0.0
1762500600,BNBUSDT,967.88,967.88,967.88,967.88,0.126
1762500600,BTCUSDT,101628.05,101628.05,101628.05,101628.05,0.0
1762500600,DOGEUSDT,0.1656,0.1656,0.1656,0.1656,0.0
1762500600,ETHUSDT,3349.56,3349.56,3341.28,3341.28,0.1047
1762500600,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762500600,LTCUSDT,89.27,89.27,89.27,89.27,0.0
1762500600,SOLUSDT,156.99,156.99,156.5,156.5,453.199
1762500600,XRPUSDT,2.217,2.217,2.217,2.217,90.0
1762500900,ADAUSDT,0.5418,0.5418,0.5418,0.5418,0.0
1762500900,AVAXUSDT,16.71,16.71,16.71,16.71,33.78
1762500900,BNBUSDT,965.58,965.58,965.58,965.58,0.004
1762500900,BTCUSDT,101628.05,101628.05,101628.05,101628.05,0.0
1762500900,DOGEUSDT,0.1656,0.1656,0.1656,0.1656,0.0
1762500900,ETHUSDT,3341.28,3341.28,3341.28,3341.28,0.0
1762500900,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762500900,LTCUSDT,89.27,89.27,89.27,89.27,0.0
1762500900,SOLUSDT,156.55,156.55,156.55,156.55,0.01
1762500900,XRPUSDT,2.2183,2.2183,2.2164,2.2164,2911.3
1762501200,ADAUSDT,0.5418,0.5418,0.5418,0.5418,0.0
1762501200,AVAXUSDT,16.71,16.71,16.71,16.71,0.0
1762501200,BNBUSDT,965.58,965.58,965.58,965.58,0.0
1762501200,BTCUSDT,101628.05,101628.05,101628.05,101628.05,0.0
1762501200,DOGEUSDT,0.1656,0.1656,0.1656,0.1656,0.0
1762501200,ETHUSDT,3341.28,3341.28,3341.28,3341.28,0.0
1762501200,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762501200,LTCUSDT,89.27,89.27,89.27,89.27,0.0
1762501200,SOLUSDT,156.52,156.52,156.52,156.52,4165.551
1762501200,XRPUSDT,2.2164,2.2164,2.2164,2.2164,0.0
1762501500,ADAUSDT,0.5452,0.546,0.5452,0.546,3665.8
1762501500,AVAXUSDT,16.83,16.85,16.83,16.85,3.25
1762501500,BNBUSDT,968.28,968.82,967.39,968.61,0.082
1762501500,BTCUSDT,101628.05,101628.05,101628.05,101628.05,0.0
1762501500,DOGEUSDT,0.16653,0.16711,0.16653,0.16694,2796.0
1762501500,ETHUSDT,3360.3,3360.3,3358.93,3358.93,0.0095
1762501500,LINKUSDT,15.04,15.04,15.04,15.04,0.0
1762501500,LTCUSDT,90.53,90.75,90.53,90.75,1.568
1762501500,SOLUSDT,156.89,156.89,156.89,156.89,0.519
1762501500,XRPUSDT,2.2164,2.2164,2.2164,2.2164,0.0
1762501800,ADAUSDT,0.5465,0.5474,0.5465,0.5468,315.5
1762501800,AVAXUSDT,16.91,16.91,16.91,16.91,5.84
1762501800,BNBUSDT,970.51,972.83,970.51,972.13,2.131
1762501800,BTCUSDT,101935.48,101995.0,101935.48,101995.0,0.00641
1762501800,DOGEUSDT,0.16715,0.16722,0.16675,0.16708,826.0
1762501800,ETHUSDT,3348.25,3358.99,3348.25,3358.51,0.0127
1762501800,LINKUSDT,15.13,15.18,15.13,15.18,5.93
1762501800,LTCUSDT,90.68,90.78,89.12,90.78,4.269
1762501800,SOLUSDT,156.89,156.89,156.89,156.89,0.0
1762501800,XRPUSDT,2.2263,2.2313,2.2263,2.2312,58.3
1762502100,ADAUSDT,0.5468,0.5468,0.5468,0.5468,0.0
1762502100,AVAXUSDT,16.91,16.91,16.91,16.91,0.0
1762502100,BNBUSDT,968.95,970.78,968.95,970.78,0.007
1762502100,BTCUSDT,102088.44,102088.44,102088.44,102088.44,0.00188
1762502100,DOGEUSDT,0.16708,0.16708,0.16708,0.16708,0.0
1762502100,ETHUSDT,3358.51,3358.51,3358.51,3358.51,0.0
1762502100,LINKUSDT,15.18,15.18,15.18,15.18,0.0
1762502100,LTCUSDT,87.67,87.67,87.67,87.67,0.521
1762502100,SOLUSDT,156.89,156.89,156.89,156.89,0.0
1762502100,XRPUSDT,2.2312,2.2312,2.2312,2.2312,0.0
1762502400,ADAUSDT,0.548,0.5481,0.548,0.5481,250.0
